id,ST,STATE,OCC_CODE1,OCC_CODE2,OCC_TITLE,TOT_EMP,LOC_Q,A_MEAN
1,AL,Alabama,17,2081,Environmental Engineers,880,1.23,72010
1,AL,Alabama,17,2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",430,1.31,85940
1,AL,Alabama,17,2112,Industrial Engineers,3680,1.2,78700
1,AL,Alabama,17,2121,Marine Engineers and Naval Architects,140,1.43,58530
1,AL,Alabama,17,2131,Materials Engineers,430,1.36,91740
1,AL,Alabama,17,2141,Mechanical Engineers,3220,0.91,83190
1,AL,Alabama,17,2151,"Mining and Geological Engineers, Including Mining Safety Engineers",240,2.22,78580
1,AL,Alabama,17,2199,"Engineers, All Other",4460,2.6,96030
1,AL,Alabama,17,3011,Architectural and Civil Drafters,1170,1.01,45000
1,AL,Alabama,17,3012,Electrical and Electronics Drafters,460,1.17,53480
1,AL,Alabama,17,3013,Mechanical Drafters,690,0.78,52260
1,AL,Alabama,17,3019,"Drafters, All Other",290,1.38,50130
1,AL,Alabama,17,3021,Aerospace Engineering and Operations Technicians,230,1.65,55620
1,AL,Alabama,17,3022,Civil Engineering Technicians,580,0.59,42080
1,AL,Alabama,17,3023,Electrical and Electronics Engineering Technicians,1980,0.98,56430
1,AL,Alabama,17,3024,Electro-Mechanical Technicians,60,0.24,50300
1,AL,Alabama,17,3025,Environmental Engineering Technicians,720,2.78,41220
1,AL,Alabama,17,3026,Industrial Engineering Technicians,880,0.94,56400
1,AL,Alabama,17,3027,Mechanical Engineering Technicians,570,0.87,49570
1,AL,Alabama,17,3029,"Engineering Technicians, Except Drafters, All Other",740,0.82,54650
1,AL,Alabama,17,3031,Surveying and Mapping Technicians,900,1.37,37710
1,AL,Alabama,19,0,"Life, Physical, and Social Science Occupations",8950,0.58,59390
1,AL,Alabama,19,1013,Soil and Plant Scientists,60,0.33,66450
1,AL,Alabama,19,1022,Microbiologists,170,0.66,67070
1,AL,Alabama,19,1023,Zoologists and Wildlife Biologists,100,0.39,57450
1,AL,Alabama,19,1029,"Biological Scientists, All Other",**,**,64140
1,AL,Alabama,19,1031,Conservation Scientists,110,0.44,70670
1,AL,Alabama,19,1032,Foresters,210,1.59,61450
1,AL,Alabama,19,1041,Epidemiologists,40,0.6,59290
1,AL,Alabama,19,1042,"Medical Scientists, Except Epidemiologists",130,0.09,69480
1,AL,Alabama,19,1099,"Life Scientists, All Other",120,0.94,62350
1,AL,Alabama,19,2012,Physicists,180,0.71,110650
1,AL,Alabama,19,2021,Atmospheric and Space Scientists,120,0.82,84220
1,AL,Alabama,19,2031,Chemists,720,0.61,69130
1,AL,Alabama,19,2032,Materials Scientists,60,0.57,69680
1,AL,Alabama,19,2041,"Environmental Scientists and Specialists, Including Health",1100,0.93,61190
1,AL,Alabama,19,2042,"Geoscientists, Except Hydrologists and Geographers",290,0.59,64990
1,AL,Alabama,19,3011,Economists,60,0.25,95150
1,AL,Alabama,19,3022,Survey Researchers,**,**,22470
1,AL,Alabama,19,3031,"Clinical, Counseling, and School Psychologists",670,0.46,80430
1,AL,Alabama,19,3039,"Psychologists, All Other",110,0.78,85370
1,AL,Alabama,19,3051,Urban and Regional Planners,320,0.61,57200
1,AL,Alabama,19,3091,Anthropologists and Archeologists,30,0.39,47540
1,AL,Alabama,19,3093,Historians,50,1.15,63560
1,AL,Alabama,19,3099,"Social Scientists and Related Workers, All Other",200,0.46,76470
1,AL,Alabama,19,4011,Agricultural and Food Science Technicians,120,0.47,41490
1,AL,Alabama,19,4031,Chemical Technicians,950,1.1,41000
1,AL,Alabama,19,4041,Geological and Petroleum Technicians,50,0.21,44010
1,AL,Alabama,19,4051,Nuclear Technicians,70,0.66,62540
1,AL,Alabama,19,4091,"Environmental Science and Protection Technicians, Including Health",560,1.29,43870
1,AL,Alabama,19,4092,Forensic Science Technicians,80,0.44,41750
1,AL,Alabama,19,4093,Forest and Conservation Technicians,240,0.53,41490
1,AL,Alabama,19,4099,"Life, Physical, and Social Science Technicians, All Other",410,0.51,43640
1,AL,Alabama,21,0,Community and Social Service Occupations,16780,0.64,41020
1,AL,Alabama,21,1011,Substance Abuse and Behavioral Disorder Counselors,650,0.58,40410
1,AL,Alabama,21,1012,"Educational, Guidance, School, and Vocational Counselors",2940,0.89,50910
1,AL,Alabama,21,1013,Marriage and Family Therapists,250,0.51,42920
1,AL,Alabama,21,1014,Mental Health Counselors,710,0.44,37920
1,AL,Alabama,21,1015,Rehabilitation Counselors,770,0.53,38810
1,AL,Alabama,21,1019,"Counselors, All Other",40,0.12,27320
1,AL,Alabama,21,1021,"Child, Family, and School Social Workers",3610,0.94,42100
1,AL,Alabama,21,1022,Healthcare Social Workers,2290,1.17,42760
1,AL,Alabama,21,1023,Mental Health and Substance Abuse Social Workers,1060,0.69,34190
1,AL,Alabama,21,1029,"Social Workers, All Other",320,0.39,53330
1,AL,Alabama,21,1091,Health Educators,320,0.41,45080
1,AL,Alabama,21,1092,Probation Officers and Correctional Treatment Specialists,1080,0.89,42440
1,AL,Alabama,21,1093,Social and Human Service Assistants,1760,0.36,24020
1,AL,Alabama,21,1094,Community Health Workers,410,0.78,41770
1,AL,Alabama,21,1099,"Community and Social Service Specialists, All Other",110,0.08,32760
1,AL,Alabama,21,2011,Clergy,390,0.64,38290
1,AL,Alabama,21,2021,"Directors, Religious Activities and Education",50,0.2,44280
1,AL,Alabama,23,0,Legal Occupations,10170,0.71,85020
1,AL,Alabama,23,1011,Lawyers,5460,0.67,111600
1,AL,Alabama,23,1012,Judicial Law Clerks,40,0.22,28870
1,AL,Alabama,23,1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",140,0.69,*
1,AL,Alabama,23,1022,"Arbitrators, Mediators, and Conciliators",50,0.57,63710
1,AL,Alabama,23,1023,"Judges, Magistrate Judges, and Magistrates",690,1.82,96310
1,AL,Alabama,23,2011,Paralegals and Legal Assistants,2950,0.79,44700
1,AL,Alabama,23,2091,Court Reporters,380,1.48,39840
1,AL,Alabama,23,2093,"Title Examiners, Abstractors, and Searchers",260,0.37,34180
1,AL,Alabama,23,2099,"Legal Support Workers, All Other",210,0.31,48410
1,AL,Alabama,25,0,"Education, Training, and Library Occupations",105420,0.9,45130
1,AL,Alabama,25,1011,"Business Teachers, Postsecondary",1250,1.08,74910
1,AL,Alabama,25,1021,"Computer Science Teachers, Postsecondary",550,1.15,72770
1,AL,Alabama,25,1022,"Mathematical Science Teachers, Postsecondary",770,1.03,55210
1,AL,Alabama,25,1032,"Engineering Teachers, Postsecondary",560,1.18,103440
1,AL,Alabama,25,1041,"Agricultural Sciences Teachers, Postsecondary",200,1.33,89710
1,AL,Alabama,25,1042,"Biological Science Teachers, Postsecondary",1740,2.48,125800
1,AL,Alabama,25,1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",70,0.45,83730
1,AL,Alabama,25,1052,"Chemistry Teachers, Postsecondary",260,0.92,70240
1,AL,Alabama,25,1054,"Physics Teachers, Postsecondary",190,0.96,73720
1,AL,Alabama,25,1063,"Economics Teachers, Postsecondary",160,0.83,90500
1,AL,Alabama,25,1064,"Geography Teachers, Postsecondary",50,0.84,67040
1,AL,Alabama,25,1065,"Political Science Teachers, Postsecondary",210,0.91,65880
1,AL,Alabama,25,1066,"Psychology Teachers, Postsecondary",420,0.78,60530
1,AL,Alabama,25,1067,"Sociology Teachers, Postsecondary",140,0.59,54540
1,AL,Alabama,25,1069,"Social Sciences Teachers, Postsecondary, All Other",40,0.25,57360
1,AL,Alabama,25,1071,"Health Specialties Teachers, Postsecondary",2470,1.16,97550
1,AL,Alabama,25,1072,"Nursing Instructors and Teachers, Postsecondary",1410,1.79,58320
1,AL,Alabama,25,1081,"Education Teachers, Postsecondary",970,1.1,57360
1,AL,Alabama,25,1082,"Library Science Teachers, Postsecondary",170,2.73,60350
1,AL,Alabama,25,1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",190,0.94,52740
1,AL,Alabama,25,1112,"Law Teachers, Postsecondary",360,1.7,132880
1,AL,Alabama,25,1113,"Social Work Teachers, Postsecondary",100,0.76,74550
1,AL,Alabama,25,1121,"Art, Drama, and Music Teachers, Postsecondary",790,0.61,53740
1,AL,Alabama,25,1122,"Communications Teachers, Postsecondary",340,0.81,59240
1,AL,Alabama,25,1123,"English Language and Literature Teachers, Postsecondary",1080,1.06,48850
1,AL,Alabama,25,1124,"Foreign Language and Literature Teachers, Postsecondary",240,0.57,55100
1,AL,Alabama,25,1125,"History Teachers, Postsecondary",410,1.23,51920
1,AL,Alabama,25,1126,"Philosophy and Religion Teachers, Postsecondary",210,0.67,58120
1,AL,Alabama,25,1192,"Home Economics Teachers, Postsecondary",180,2.71,71760
1,AL,Alabama,25,1193,"Recreation and Fitness Studies Teachers, Postsecondary",230,0.83,60180
1,AL,Alabama,25,1194,"Vocational Education Teachers, Postsecondary",2130,1.25,44380
1,AL,Alabama,25,1199,"Postsecondary Teachers, All Other",530,0.19,47360
1,AL,Alabama,25,2011,"Preschool Teachers, Except Special Education",2010,0.42,27810
1,AL,Alabama,25,2012,"Kindergarten Teachers, Except Special Education",2880,1.31,48160
1,AL,Alabama,25,2021,"Elementary School Teachers, Except Special Education",18830,0.99,48450
1,AL,Alabama,25,2022,"Middle School Teachers, Except Special and Career/Technical Education",9070,1.04,48780
1,AL,Alabama,25,2023,"Career/Technical Education Teachers, Middle School",350,1.34,51430
1,AL,Alabama,25,2031,"Secondary School Teachers, Except Special and Career/Technical Education",13350,0.99,49500
1,AL,Alabama,25,2032,"Career/Technical Education Teachers, Secondary School",1210,0.98,53260
1,AL,Alabama,25,2051,"Special Education Teachers, Preschool",40,0.12,43460
1,AL,Alabama,25,2052,"Special Education Teachers, Kindergarten and Elementary School",1690,0.61,50620
1,AL,Alabama,25,2053,"Special Education Teachers, Middle School",630,0.47,50680
1,AL,Alabama,25,2054,"Special Education Teachers, Secondary School",1100,0.59,51820
1,AL,Alabama,25,2059,"Special Education Teachers, All Other",80,0.14,55000
1,AL,Alabama,25,3011,Adult Basic and Secondary Education and Literacy Teachers and Instructors,750,0.81,40520
1,AL,Alabama,25,3021,Self-Enrichment Education Teachers,2660,1.06,39640
1,AL,Alabama,25,3098,Substitute Teachers,15530,1.79,17530
1,AL,Alabama,25,3099,"Teachers and Instructors, All Other, Except Substitute Teachers",2750,0.72,37060
1,AL,Alabama,25,4011,Archivists,60,0.78,54840
1,AL,Alabama,25,4012,Curators,90,0.65,47640
1,AL,Alabama,25,4013,Museum Technicians and Conservators,50,0.36,37370
1,AL,Alabama,25,4021,Librarians,1810,0.92,51940
1,AL,Alabama,25,4031,Library Technicians,1030,0.73,27650
1,AL,Alabama,25,9011,Audio-Visual and Multimedia Collections Specialists,40,0.36,43250
1,AL,Alabama,25,9021,Farm and Home Management Advisors,790,5.1,47450
1,AL,Alabama,25,9031,Instructional Coordinators,1000,0.54,66770
1,AL,Alabama,25,9041,Teacher Assistants,8290,0.5,19360
1,AL,Alabama,25,9099,"Education, Training, and Library Workers, All Other",290,0.2,40490
1,AL,Alabama,27,0,"Arts, Design, Entertainment, Sports, and Media Occupations",18510,0.76,36710
1,AL,Alabama,27,1011,Art Directors,160,0.36,73060
1,AL,Alabama,27,1012,Craft Artists,140,2.04,24940
1,AL,Alabama,27,1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",60,0.35,50190
1,AL,Alabama,27,1014,Multimedia Artists and Animators,60,0.14,56110
1,AL,Alabama,27,1021,Commercial and Industrial Designers,70,0.17,51730
1,AL,Alabama,27,1022,Fashion Designers,40,0.15,47040
1,AL,Alabama,27,1023,Floral Designers,870,1.32,21730
1,AL,Alabama,27,1024,Graphic Designers,1490,0.56,41390
1,AL,Alabama,27,1025,Interior Designers,360,0.62,45680
1,AL,Alabama,27,1026,Merchandise Displayers and Window Trimmers,3360,3.26,22810
1,AL,Alabama,27,1027,Set and Exhibit Designers,60,0.53,54940
1,AL,Alabama,27,1029,"Designers, All Other",**,**,17470
1,AL,Alabama,27,2012,Producers and Directors,490,0.4,51990
1,AL,Alabama,27,2022,Coaches and Scouts,2760,0.98,35170
1,AL,Alabama,27,2023,"Umpires, Referees, and Other Sports Officials",110,0.52,19000
1,AL,Alabama,27,2031,Dancers,30,0.21,*
1,AL,Alabama,27,2032,Choreographers,130,1.28,19390
1,AL,Alabama,27,2041,Music Directors and Composers,300,0.86,51700
1,AL,Alabama,27,2042,Musicians and Singers,320,0.55,*
1,AL,Alabama,27,3011,Radio and Television Announcers,720,1.64,22870
1,AL,Alabama,27,3021,Broadcast News Analysts,170,2.31,60780
1,AL,Alabama,27,3022,Reporters and Correspondents,480,0.75,31960
1,AL,Alabama,27,3031,Public Relations Specialists,2060,0.73,47480
1,AL,Alabama,27,3041,Editors,720,0.52,44200
1,AL,Alabama,27,3042,Technical Writers,830,1.28,56740
1,AL,Alabama,27,3043,Writers and Authors,280,0.47,55350
1,AL,Alabama,27,3091,Interpreters and Translators,290,0.41,38060
1,AL,Alabama,27,4011,Audio and Video Equipment Technicians,320,0.42,39520
1,AL,Alabama,27,4012,Broadcast Technicians,330,0.75,37910
1,AL,Alabama,27,4014,Sound Engineering Technicians,80,0.41,35240
1,AL,Alabama,27,4021,Photographers,790,1.01,28250
1,AL,Alabama,27,4031,"Camera Operators, Television, Video, and Motion Picture",190,0.82,30910
1,AL,Alabama,27,4032,Film and Video Editors,170,0.56,43550
1,AL,Alabama,27,4099,"Media and Communication Equipment Workers, All Other",70,0.34,65270
1,AL,Alabama,29,0,Healthcare Practitioners and Technical Occupations,118100,1.1,62340
1,AL,Alabama,29,1011,Chiropractors,340,0.87,66180
1,AL,Alabama,29,1021,"Dentists, General",820,0.62,189160
1,AL,Alabama,29,1023,Orthodontists,**,**,210310
1,AL,Alabama,29,1029,"Dentists, All Other Specialists",60,0.76,184330
1,AL,Alabama,29,1031,Dietitians and Nutritionists,680,0.83,48230
1,AL,Alabama,29,1041,Optometrists,340,0.83,89740
1,AL,Alabama,29,1051,Pharmacists,5050,1.28,120130
1,AL,Alabama,29,1061,Anesthesiologists,610,1.46,244290
1,AL,Alabama,29,1062,Family and General Practitioners,570,0.37,179940
1,AL,Alabama,29,1063,"Internists, General",350,0.55,203340
1,AL,Alabama,29,1064,Obstetricians and Gynecologists,140,0.49,239950
1,AL,Alabama,29,1065,"Pediatricians, General",340,0.79,163920
1,AL,Alabama,29,1066,Psychiatrists,220,0.64,203120
1,AL,Alabama,29,1067,Surgeons,300,0.5,#
1,AL,Alabama,29,1069,"Physicians and Surgeons, All Other",4110,0.95,217570
1,AL,Alabama,29,1071,Physician Assistants,420,0.36,83410
1,AL,Alabama,29,1081,Podiatrists,90,0.7,119110
1,AL,Alabama,29,1122,Occupational Therapists,1060,0.72,69180
1,AL,Alabama,29,1123,Physical Therapists,2130,0.79,80810
1,AL,Alabama,29,1124,Radiation Therapists,340,1.32,67980
1,AL,Alabama,29,1125,Recreational Therapists,120,0.46,39100
1,AL,Alabama,29,1126,Respiratory Therapists,2230,1.36,45770
1,AL,Alabama,29,1127,Speech-Language Pathologists,1090,0.64,65530
1,AL,Alabama,29,1128,Exercise Physiologists,70,0.81,43660
1,AL,Alabama,29,1131,Veterinarians,820,1.04,79450
1,AL,Alabama,29,1141,Registered Nurses,43760,1.19,55270
1,AL,Alabama,29,1151,Nurse Anesthetists,930,1.94,140070
1,AL,Alabama,29,1171,Nurse Practitioners,1650,1.12,87430
1,AL,Alabama,29,1181,Audiologists,130,0.75,56690
1,AL,Alabama,29,1199,"Health Diagnosing and Treating Practitioners, All Other",950,2.23,52900
1,AL,Alabama,29,2011,Medical and Clinical Laboratory Technologists,2330,1.04,51940
1,AL,Alabama,29,2012,Medical and Clinical Laboratory Technicians,2130,0.96,33910
1,AL,Alabama,29,2021,Dental Hygienists,3010,1.13,45760
1,AL,Alabama,29,2031,Cardiovascular Technologists and Technicians,790,1.12,48790
1,AL,Alabama,29,2032,Diagnostic Medical Sonographers,1080,1.33,47540
1,AL,Alabama,29,2033,Nuclear Medicine Technologists,400,1.4,57530
1,AL,Alabama,29,2034,Radiologic Technologists,3360,1.23,44940
1,AL,Alabama,29,2035,Magnetic Resonance Imaging Technologists,460,1.1,54650
1,AL,Alabama,29,2041,Emergency Medical Technicians and Paramedics,3230,0.99,27880
1,AL,Alabama,29,2051,Dietetic Technicians,160,0.45,30310
1,AL,Alabama,29,2052,Pharmacy Technicians,6530,1.32,25750
1,AL,Alabama,29,2053,Psychiatric Technicians,1350,1.42,26110
1,AL,Alabama,29,2054,Respiratory Therapy Technicians,370,1.95,36420
1,AL,Alabama,29,2055,Surgical Technologists,1870,1.37,33740
1,AL,Alabama,29,2056,Veterinary Technologists and Technicians,780,0.67,26880
1,AL,Alabama,29,2057,Ophthalmic Medical Technicians,340,0.84,30540
1,AL,Alabama,29,2061,Licensed Practical and Licensed Vocational Nurses,14280,1.42,34520
1,AL,Alabama,29,2071,Medical Records and Health Information Technicians,2680,1.05,30230
1,AL,Alabama,29,2081,"Opticians, Dispensing",570,0.63,27950
1,AL,Alabama,29,2091,Orthotists and Prosthetists,160,1.48,76650
1,AL,Alabama,29,2092,Hearing Aid Specialists,70,0.95,43810
1,AL,Alabama,29,2099,"Health Technologists and Technicians, All Other",550,0.46,45980
1,AL,Alabama,29,9011,Occupational Health and Safety Specialists,920,1.1,64920
1,AL,Alabama,29,9012,Occupational Health and Safety Technicians,130,0.81,53870
1,AL,Alabama,29,9091,Athletic Trainers,250,0.86,44170
1,AL,Alabama,29,9099,"Healthcare Practitioners and Technical Workers, All Other",540,0.8,41860
1,AL,Alabama,31,0,Healthcare Support Occupations,50620,0.92,24120
1,AL,Alabama,31,1011,Home Health Aides,7560,0.64,19730
1,AL,Alabama,31,1013,Psychiatric Aides,1620,1.48,21990
1,AL,Alabama,31,1014,Nursing Assistants,19960,1,21710
1,AL,Alabama,31,1015,Orderlies,1490,1.98,21310
1,AL,Alabama,31,2011,Occupational Therapy Assistants,350,0.84,54430
1,AL,Alabama,31,2021,Physical Therapist Assistants,1830,1.87,50850
1,AL,Alabama,31,2022,Physical Therapist Aides,520,0.77,23340
1,AL,Alabama,31,9011,Massage Therapists,340,0.35,29290
1,AL,Alabama,31,9091,Dental Assistants,3040,0.72,29550
1,AL,Alabama,31,9092,Medical Assistants,6870,0.89,24860
1,AL,Alabama,31,9093,Medical Equipment Preparers,820,1.16,24640
1,AL,Alabama,31,9094,Medical Transcriptionists,1290,1.23,27730
1,AL,Alabama,31,9095,Pharmacy Aides,670,1.13,19880
1,AL,Alabama,31,9096,Veterinary Assistants and Laboratory Animal Caretakers,1440,1.44,21980
1,AL,Alabama,31,9097,Phlebotomists,1460,1.04,24700
1,AL,Alabama,31,9099,"Healthcare Support Workers, All Other",1340,0.92,29200
1,AL,Alabama,33,0,Protective Service Occupations,42900,0.96,35060
1,AL,Alabama,33,1011,First-Line Supervisors of Correctional Officers,450,0.71,52650
1,AL,Alabama,33,1012,First-Line Supervisors of Police and Detectives,1090,0.78,63440
1,AL,Alabama,33,1021,First-Line Supervisors of Fire Fighting and Prevention Workers,1110,1.31,54850
1,AL,Alabama,33,1099,"First-Line Supervisors of Protective Service Workers, All Other",510,0.59,44790
1,AL,Alabama,33,2011,Firefighters,4870,1.17,38990
1,AL,Alabama,33,2021,Fire Inspectors and Investigators,130,0.8,48690
1,AL,Alabama,33,2022,Forest Fire Inspectors and Prevention Specialists,50,2.11,33060
1,AL,Alabama,33,3011,Bailiffs,130,0.57,34300
1,AL,Alabama,33,3012,Correctional Officers and Jailers,5730,0.94,34050
1,AL,Alabama,33,3021,Detectives and Criminal Investigators,1210,0.79,57410
1,AL,Alabama,33,3031,Fish and Game Wardens,210,2.42,46590
1,AL,Alabama,33,3041,Parking Enforcement Workers,70,0.56,27650
1,AL,Alabama,33,3051,Police and Sheriff's Patrol Officers,10750,1.22,40450
1,AL,Alabama,33,3052,Transit and Railroad Police,50,0.85,29920
1,AL,Alabama,33,9011,Animal Control Workers,230,1.18,28270
1,AL,Alabama,33,9021,Private Detectives and Investigators,240,0.73,58320
1,AL,Alabama,33,9032,Security Guards,13340,0.91,24580
1,AL,Alabama,33,9091,Crossing Guards,620,0.63,19760
1,AL,Alabama,33,9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",1220,0.69,17940
1,AL,Alabama,33,9093,Transportation Security Screeners,290,0.44,36350
1,AL,Alabama,33,9099,"Protective Service Workers, All Other",530,0.46,31800
1,AL,Alabama,35,0,Food Preparation and Serving Related Occupations,147190,0.91,19220
1,AL,Alabama,35,1011,Chefs and Head Cooks,490,0.36,44540
1,AL,Alabama,35,1012,First-Line Supervisors of Food Preparation and Serving Workers,15360,1.34,28070
1,AL,Alabama,35,2011,"Cooks, Fast Food",8270,1.17,17320
1,AL,Alabama,35,2012,"Cooks, Institution and Cafeteria",8060,1.46,19330
1,AL,Alabama,35,2014,"Cooks, Restaurant",13740,0.98,20290
1,AL,Alabama,35,2015,"Cooks, Short Order",1040,0.46,18030
